id,cluster_id,absolute_url,case_name,date_filed,year,confidence,is_affirmance,is_notice_and_comment,agency,rule_short_name,cfr_citation,federal_register_citation,reasoning
4794717,4984986,/opinion/4984986/louisiana-public-service-commission-v-ferc/,Louisiana Public Service Commission v. FERC,2021-08-20,2021,0.95,no,no,Federal Energy Regulatory Commission,Entergy Bandwidth Formula / 2009 PURP Amendment,18 C.F.R. pt. 101,,"The court applied a 'Chevron-like analysis' to FERC's interpretation of a tariff (the 2009 bandwidth formula amendment), not an agency interpretation of an ambiguous statute at Chevron step two. The disputed interpretation concerned the meaning of a filed tariff provision, not a statutory ambiguity. Additionally, the 2009 amendment was a tariff filing accepted by FERC, not a notice-and-comment rulemaking under the APA."
5124541,5295979,/opinion/5295979/paul-morrissey-v-alejandro-mayorkas/,Paul Morrissey v. Alejandro Mayorkas,2021-11-09,2021,0.99,no,no,,,,,"This case concerns procedural questions about Federal Rule of Civil Procedure 4(m) service of process requirements and whether district courts abused their discretion in dismissing complaints. There is no agency statutory interpretation, no Chevron analysis, and no notice-and-comment rulemaking at issue. The opinion is entirely about civil procedure and appellate review standards for Rule 4(m) dismissals."
5125479,5296917,/opinion/5296917/truck-trailer-manufacturers-association-v-epa/,Truck Trailer Manufacturers Association v. EPA,2021-11-12,2021,0.97,no,yes,EPA and NHTSA,Greenhouse Gas Emissions and Fuel Efficiency Standards for Medium- and Heavy-Duty Engines and Vehicles—Phase 2 (trailer provisions),,"81 Fed. Reg. 73,478","The D.C. Circuit vacated the trailer provisions of the Phase 2 rule, holding that neither EPA nor NHTSA had statutory authority to regulate trailers. The court found the statutory terms 'motor vehicle' and 'commercial medium- and heavy-duty on-highway vehicle' unambiguously excluded trailers, so it never reached Chevron step two to uphold the agencies' interpretations. Because the court rejected the agencies' interpretations at step one (or on ultra vires grounds), this is not a Chevron step two"
5125480,5296918,/opinion/5296918/national-postal-policy-council-v-prc/,National Postal Policy Council v. PRC,2021-11-12,2021,0.85,yes,yes,Postal Regulatory Commission,Market-Dominant Postal Ratemaking System (Ten-Year Review Final Rules),,"85 Fed. Reg. 81,124","The D.C. Circuit applied Chevron's two-step framework, found § 3622(d)(3) ambiguous as to whether the Commission could adopt an alternative ratemaking system that exceeds the CPI price cap, and upheld the Commission's interpretation as a permissible construction of the statute at step two. The Commission adopted Order 5763 through notice-and-comment rulemaking, as confirmed by the opinion's references to public comment periods and the rule's publication in the Federal Register at 85 Fed. Reg. 81"
5133953,5305402,/opinion/5305402/jonathan-corbett-v-tsa/,Jonathan Corbett v. TSA,2021-12-10,2021,0.85,no,no,Transportation Security Administration,TSA COVID-19 Mask Directives,,86 Fed. Reg. 8217,"The court applied Chevron analysis and upheld TSA's interpretation of its statutory authority to issue mask mandates, but the opinion does not clearly reach a Chevron step two holding — the court found the statutory authority broad and permissible rather than resolving a genuine ambiguity at step two. More importantly, the challenged agency actions were security directives and an emergency amendment, not notice-and-comment rulemakings; TSA issued these as emergency measures without the standard "
5141065,5312523,/opinion/5312523/pao-tatneft-v-ukraine/,Pao Tatneft v. Ukraine,2021-12-28,2021,0.99,no,no,,,,,"This case involves enforcement of a foreign arbitral award under the New York Convention and the Foreign Sovereign Immunities Act, with no agency statutory interpretation at issue. The court does not apply Chevron deference at any step, and there is no notice-and-comment rulemaking involved. The opinion concerns international arbitration, treaty interpretation, and forum non conveniens doctrine."
6105521,6238639,/opinion/6238639/duke-energy-progress-llc-v-ferc/,"Duke Energy Progress, LLC v. FERC",2022-01-21,2022,0.97,no,no,Federal Energy Regulatory Commission,FERC declaratory order interpreting power purchase agreement,,,"The court applied a Chevron-like deference framework to FERC's interpretation of a private power purchase agreement (contract), not a statute or notice-and-comment regulation. The agency action at issue was a declaratory order resolving a contract dispute, not a rulemaking. Therefore, neither the Chevron step two affirmance of a statutory interpretation nor the notice-and-comment rulemaking requirements are satisfied."
6112333,6245156,/opinion/6245156/city-and-county-of-san-francisco-v-ferc/,City and County of San Francisco v. FERC,2022-01-25,2022,0.95,no,no,Federal Energy Regulatory Commission,PG&E Wholesale Distribution Tariff interpretation (secondary voltage service and grandfathering),,,"The D.C. Circuit did not uphold FERC's interpretations; rather, it vacated and remanded FERC's orders on both the secondary-voltage service issue and the grandfathering provision. The court found FERC's reasoning arbitrary and capricious and inconsistent with the unambiguous tariff text, so there was no Chevron Step Two affirmance. Additionally, the interpretations at issue arose from FERC adjudicatory orders on tariff complaints, not notice-and-comment rulemaking."
6113557,6246380,/opinion/6246380/cogentrix-energy-power-management-llc-v-ferc/,"Cogentrix Energy Power Management, LLC v. FERC",2022-01-28,2022,0.75,no,yes,Federal Energy Regulatory Commission,FERC Mandatory Reliability Standards Cost Recovery Rule,18 C.F.R. § 35.35,,"The court upheld FERC's interpretation of FPA § 219 as incorporating the filed rate doctrine and rule against retroactive ratemaking, referencing 18 C.F.R. § 35.35, which was promulgated through notice-and-comment rulemaking. However, the court did not explicitly conduct a Chevron step two analysis — it primarily addressed whether the Commission's orders were arbitrary and capricious under APA § 706(2)(A) and interpreted the statute de novo rather than deferring to FERC under Chevron step two. W"
6118773,6251546,/opinion/6251546/sault-ste-marie-tribe-of-chippewa-indians-v-debra-haaland/,Sault Ste. Marie Tribe of Chippewa Indians v. Debra Haaland,2022-02-04,2022,0.97,no,no,Department of the Interior,Interior's interpretation of 'enhancement of tribal lands' under the Michigan Indian Land Claims Settlement Act,,,"The court explicitly stated it found no ambiguity in the Michigan Act and therefore 'reach[ed] neither Interior's claim for Chevron deference nor the Tribe's argument that the Indian canon requires an interpretation in its favor.' The court resolved the case at Chevron Step One (plain meaning), not Step Two. Additionally, Interior's interpretation was made through adjudication (an agency decision on a trust application), not through notice-and-comment rulemaking."
6220996,6352290,/opinion/6352290/childrens-health-defense-v-fcc/,Childrens Health Defense v. FCC,2022-02-11,2022,0.85,no,yes,Federal Communications Commission,Over-the-Air Reception Devices Rule Amendment (Hub and Relay Antennas),47 C.F.R. § 1.4000,"61 Fed. Reg. 46,557","The court upheld the FCC's amended regulation expanding preemption to hub-and-relay broadband antennas, but did so primarily on statutory authority and arbitrary-and-capricious grounds rather than explicitly applying Chevron step two analysis. The court briefly mentioned Chevron in a footnote (note 9 citation) when crediting the Commission's interpretation that antennas are 'stations' under Section 303(d), but did not conduct a formal two-step Chevron analysis finding ambiguity and then deferrin"
6316279,6444168,/opinion/6444168/childrens-health-defense-v-fcc/,Childrens Health Defense v. FCC,2022-02-11,2022,0.85,no,yes,Federal Communications Commission,Over-the-Air Reception Devices Rule Amendment (hub/relay antenna expansion),47 C.F.R. § 1.4000,"61 Fed. Reg. 46,557","The court upheld the FCC's amended regulation expanding preemption to hub-and-relay broadband antennas, but did not explicitly apply Chevron step two analysis. The court's statutory authority analysis referenced Chevron only in a footnote to note that the Continental Airlines decision treating antennas as 'stations' 'survives any level of scrutiny,' without conducting a formal Chevron step one/step two framework. The rule was adopted through notice-and-comment rulemaking, but the affirmance rest"
6316278,6444167,/opinion/6444167/national-association-of-postal-supervisors-v-usps/,National Association of Postal Supervisors v. USPS,2022-02-22,2022,0.97,no,no,United States Postal Service,USPS Field EAS Pay Package 2016-2019,,,"This case does not involve Chevron step two analysis at all. The court applies ultra vires review (non-APA review) to assess whether the USPS exceeded its statutory authority under the Postal Reorganization Act in setting pay packages for supervisory employees. The court reverses the district court and holds that the Association plausibly alleged ultra vires conduct, not that it upholds an agency interpretation under Chevron step two. Additionally, the pay packages at issue were not adopted thro"
6320166,6448055,/opinion/6448055/nancy-huisha-huisha-v-alejandro-mayorkas/,Nancy Huisha-Huisha v. Alejandro Mayorkas,2022-03-04,2022,0.95,no,no,Centers for Disease Control and Prevention / HHS,CDC Title 42 Order suspending introduction of persons during COVID-19,,"85 Fed. Reg. 16,559","This case concerns a challenge to CDC orders issued under 42 U.S.C. § 265 expelling migrants during the COVID-19 pandemic. The court explicitly stated that 'Chevron is of no help to the Executive' and declined to apply Chevron deference, noting it does not apply when an agency interprets a statute in a way that limits the work of a second statute administered by a different agency. The court did not uphold any agency interpretation at Chevron step two; instead it conducted its own statutory anal"
